domain,ecotype,asn,country,http_status,publishers,file_formats,download_hosts,title_count,severity,active,latest_year,is_piracy
apk-downloader-apps-and-games-download.pl.aptoide.com,mobile,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM; APK,,9,4,True,2026,True
apk-downloader-apps-and-games-download.pt.aptoide.com,mobile,,,EMPTY,,,,0,0,False,,False
apk-downloader-apps-and-games-download.ro.aptoide.com,mobile,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM; APK,,9,4,True,2026,True
apk-downloader-apps-and-games-download.rs.aptoide.com,mobile,,,OK,Nintendo; Square Enix; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,repack; ISO; ROM; APK,,9,5,True,2026,True
apk-downloader-apps-and-games-download.ru.aptoide.com,mobile,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM; APK,,9,4,True,2026,True
apk-downloader-apps-and-games-download.tr.aptoide.com,mobile,,,EMPTY,,,,0,0,False,,False
apk-downloader-apps-and-games-download.ua.aptoide.com,mobile,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM; APK,,9,4,True,2026,True
apk-downloader-apps-and-games-download.vn.aptoide.com,mobile,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM; APK,,9,4,True,2026,True
apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; 2K Games,APK,,0,4,True,2026,True
apkaward.com,mobile,AS13335,US,OK,Nintendo; Capcom; EA; Activision; Rockstar; Sega; 2K Games,APK,,8,3,True,2025,True
apkcombo.app,mobile,AS13335,US,OK,Nintendo; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami,repack; APK,,11,5,True,2026,True
apkcombo.com,mobile,AS13335,US,OK,Nintendo; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami,repack; APK,,11,5,True,2026,True
apkdone.com,mobile,,,OK,Nintendo; Square Enix; Capcom; Sony; Activision; Rockstar; Sega; CD Projekt,APK,,7,3,True,2024,True
apkfuel.com,mobile,AS13335,US,OK,Capcom; Sony; Activision; Rockstar; Sega,APK,,27,4,True,2026,True
apkmoday.io,mobile,AS13335,US,OK,Nintendo; Capcom; Activision; Rockstar; Sega,APK,,5,4,True,2026,True
apkmody.com,mobile,AS13335,US,OK,Nintendo; Sony; Activision; Rockstar; Sega; Konami,APK,,3,4,True,2026,True
apknobi.com,mobile,,,OK,Capcom; Activision; Rockstar; Konami; 2K Games; Microsoft,ISO,,1,4,True,2026,False
apknod.com,mobile,AS16509,US,EMPTY,,,,0,0,False,,False
apkpure.net,mobile,,,OK,Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Konami; 2K Games; Microsoft; Valve,APK,,3,4,True,2026,True
apksata.com,mobile,AS22612,US,OK,Nintendo; Sony; Activision; Rockstar,ISO,,7,4,True,2026,True
apksum.com,mobile,AS13335,US,OK,Nintendo; Capcom; Activision; Rockstar; 2K Games; Valve,APK,,0,4,True,2026,False
apkteal.com,mobile,AS13335,US,OK,Nintendo; Activision,ISO; APK,,0,3,True,2026,True
apkvision.org,mobile,AS13335,US,OK,Capcom; Activision; Rockstar; Bandai Namco; 2K Games,APK,,1,4,True,2026,True
apmody.blogspot.com,unclassified,,,OK,Capcom; Sony; Activision; Rockstar,ISO; NSP/XCI; APK,,4,3,False,2024,True
app.mywot.com,unclassified,AS16509,US,OK,Rockstar; Sega; Konami,,,0,2,False,,True
appbrain.com,unclassified,AS13335,US,OK,Capcom,,,0,1,False,,False
appdisqus.com,unclassified,AS13335,US,OK,Nintendo; Capcom; Sony; Ubisoft; Activision; Rockstar; Sega; Konami; CD Projekt,ISO,,0,4,True,2026,False
appgamer.com,unclassified,AS13335,US,OK,Capcom,,,0,1,False,,False
appnee.com,unclassified,AS13335,US,OK,Nintendo; Capcom; Ubisoft; Activision; Sega; Konami,,,8,4,True,2026,True
appnetica.com,unclassified,AS9123,GR,OK,Square Enix; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Bethesda; Bandai Namco; Konami; 2K Games; Valve,repack; PKG,,1,5,True,2026,True
apps.microsoft.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami; Microsoft; Valve,ROM,,0,4,True,2026,True
apps.ubuntu.com,unclassified,AS41231,GB,OK,Nintendo; Ubisoft; Activision,repack,,11,5,True,2026,True
appsgeyser.com,unclassified,AS13335,US,OK,Activision; Sega; Konami,,,9,2,False,,True
appstorrent.org,torrent,,,OK,Nintendo; Capcom; Activision; CD Projekt,,,41,4,True,2026,True
appstorrent.ru,torrent,AS13335,US,OK,Capcom; Rockstar,,,0,1,False,,True
appstorrent.ws,torrent,AS141995,DE,OK,Nintendo; Activision,,,5,3,True,2026,True
aps3e.org,unclassified,AS13335,US,EMPTY,,,,0,0,False,,False
aptoide-games.ar.aptoide.com,unclassified,,,OK,Nintendo; Capcom; Ubisoft; Activision; Rockstar; Sega,ISO; ROM; APK,,9,4,True,2026,True
aptoide-games.bd.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,ISO; ROM; APK,,9,4,True,2026,True
aptoide-games.bg.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,ISO; ROM; APK,,9,4,True,2026,True
aptoide-games.br.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM; APK,,9,4,True,2026,True
aptoide-games.cn.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,ISO; ROM; APK,,7,4,True,2026,True
aptoide-games.de.aptoide.com,unclassified,,,OK,Nintendo; Square Enix; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,ISO; ROM; APK,,9,4,True,2026,True
aptoide-games.en.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,ISO; ROM; APK,,9,4,True,2026,True
aptoide-games.es.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM; APK,,9,4,True,2026,True
aptoide-games.fr.aptoide.com,unclassified,,,OK,Nintendo; Square Enix; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,ISO; ROM; APK,,9,4,True,2026,True
aptoide-games.gr.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,ISO; ROM; APK,,9,4,True,2026,True
aptoide-games.hu.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,ISO; ROM; APK,,9,4,True,2026,True
aptoide-games.id.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM; APK; IPA,,9,4,True,2026,True
aptoide-games.in.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,ISO; ROM; APK,,9,4,True,2026,True
aptoide-games.ir.aptoide.com,unclassified,,,OK,Nintendo; Capcom; Ubisoft; Activision; Rockstar; Sega,ISO; ROM; APK,,9,4,True,2026,True
aptoide-games.it.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,ISO; ROM; APK,,9,4,True,2026,True
aptoide-games.jp.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,ISO; ROM; APK,,9,4,True,2026,True
aptoide-games.kr.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,ISO; ROM; APK,,9,4,True,2026,True
aptoide-games.mm.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,ISO; ROM; APK,,9,4,True,2026,True
aptoide-games.mr.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,ISO; ROM; APK,,9,4,True,2026,True
aptoide-games.my.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM; APK,,9,4,True,2026,True
aptoide-games.nl.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,ISO; ROM; APK,,9,4,True,2026,True
aptoide-games.pa.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,ISO; ROM; APK,,9,4,True,2026,True
aptoide-games.pl.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,ISO; ROM; APK,,9,4,True,2026,True
aptoide-games.pt.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM; APK,,9,4,True,2026,True
aptoide-games.ro.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,ISO; ROM; APK,,9,4,True,2026,True
aptoide-games.rs.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,repack; ISO; ROM; APK,,9,5,True,2026,True
aptoide-games.ru.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,ISO; ROM; APK,,9,4,True,2026,True
aptoide-games.th.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,ISO; ROM; APK,,9,4,True,2026,True
aptoide-games.tr.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,ISO; ROM; APK,,9,4,True,2026,True
aptoide-games.ua.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,ISO; ROM; APK,,9,4,True,2026,True
aptoide-games.vn.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,ISO; ROM; APK,,9,4,True,2026,True
aptoide.com,unclassified,AS16509,US,OK,Nintendo; Square Enix; Capcom; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega,ISO; ROM; APK,,8,4,True,2026,True
aptoide.en.aptoide.com,unclassified,,,OK,Nintendo; Square Enix; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,ISO; ROM; APK,,9,4,True,2026,True
apunkagames.co,unclassified,AS13335,US,ERROR,,,,0,0,False,,False
apunkagames.com,unclassified,AS6698,UA,ERROR,,,,0,0,False,,False
apunkagames.net,unclassified,AS6698,UA,ERROR,,,,0,0,False,,False
apunkagames.net.pk,unclassified,AS22612,US,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Bethesda; Sega; Konami,,,1,4,True,2026,True
apunkagames.vip,unclassified,AS13335,US,OK,Nintendo; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; Valve,,,0,4,True,2026,True
apunkagamespc.com,unclassified,AS13335,US,OK,Nintendo; Square Enix; Capcom; EA; Ubisoft; Activision; Rockstar; Bethesda; Bandai Namco; Sega; Konami; CD Projekt; 2K Games; Valve,,,1,4,True,2026,True
apunkatorrents.net,torrent,AS13335,US,OK,Capcom; Ubisoft; Activision; Rockstar; Konami; 2K Games,,,0,2,False,2023,True
apus-launcher-themes-boost.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; Activision; Rockstar; Sega; Konami; 2K Games,ISO; APK,,4,4,True,2026,True
ar.ebay.com,unclassified,,,OK,Nintendo; Square Enix; Ubisoft; Activision; Sega; Konami; 2K Games,,,1,4,True,2026,True
ar.moddroid.com,unclassified,AS13335,US,OK,Square Enix; Capcom; Activision; Rockstar; Sega,APK,,0,4,True,2026,True
ar.oldversion.com,unclassified,AS14061,US,OK,Nintendo; Capcom; Activision; Rockstar; Konami,ISO,,4,4,True,2026,True
ar.vpnmentor.com,unclassified,AS13335,US,OK,Nintendo; Square Enix; Capcom; Sony; EA; Activision; Rockstar; Sega; CD Projekt,ISO,,3,4,True,2026,True
ar.wikipedia.org,unclassified,,,OK,Activision; Sega; Konami; Valve,,,0,4,True,2026,True
ar.y8.com,unclassified,,,OK,Nintendo; Square Enix; Sony; EA; Ubisoft; Activision; Bandai Namco; Konami; CD Projekt,,,7,4,True,2026,False
arcadeprehacks.com,unclassified,AS13335,US,OK,Nintendo; Activision; Rockstar; Valve,,,3,4,True,2026,False
arcadepunks.com,unclassified,AS396982,US,OK,Nintendo; Capcom; Ubisoft; Activision; Rockstar; Bethesda; Konami; Valve,ROM; DDL,mega.nz,0,4,True,2026,True
arcengames.com,unclassified,AS13335,US,OK,Capcom,,,0,1,False,,False
archicad.download-windows.org,unclassified,AS210644,CH,OK,Sony,torrent,,1,3,True,2025,True
archive.is,unclassified,AS141995,GB,OK,Capcom; Ubisoft,,,0,1,False,,False
archive.org,unclassified,,,OK,Activision,,,0,1,False,,False
archive.ph,unclassified,AS141995,DE,OK,Capcom; Ubisoft,,,0,1,False,,False
archivegame.org,unclassified,AS40021,DE,OK,Nintendo; Activision; Rockstar; Konami; CD Projekt,,,4,4,True,2026,False
archiveprogram.github.com,unclassified,,,OK,Activision; 2K Games,,,2,1,False,,True
arduino.download-windows.org,unclassified,AS210644,CH,OK,Nintendo; Sony; CD Projekt,,,1,3,True,2025,False
arealgamer.co,unclassified,AS6698,UA,OK,Sony; Ubisoft; Activision; Rockstar; Konami; Microsoft,,,4,4,True,2026,True
arealgamer.net,unclassified,AS13335,US,OK,Sony; Ubisoft; Activision; Rockstar; Konami; Microsoft,,,4,4,True,2026,True
arealgamer.org,unclassified,,,OK,Sony; Ubisoft; Activision; Rockstar; Konami; Microsoft,,,4,4,True,2026,True
aresgames.eu,unclassified,AS29550,GB,OK,Nintendo; Square Enix; EA; Ubisoft; Activision; Bethesda; Sega; Konami; 2K Games; Microsoft,,,69,4,True,2026,True
aria2.github.io,unclassified,AS54113,US,OK,Activision,ISO; torrent,,9,2,False,,True
ark-survival-ascended.en.download.it,unclassified,AS13335,US,OK,,,,3,1,False,,False
arm-of-revenge-re-edition.luadist.org,unclassified,AS13335,US,OK,Nintendo; Square Enix; Sony; EA; Ubisoft; Activision; Rockstar; Sega; Konami; 2K Games; Valve,,,2,4,True,2026,True
armorgames.com,unclassified,AS13335,US,OK,Nintendo; EA; Ubisoft; Konami; CD Projekt; 2K Games; Microsoft; Valve,,,13,4,True,2026,True
armorgamesstudios.com,mobile,AS13335,US,OK,Sony,,,1,3,True,2026,False
artistapirata.app,unclassified,AS47583,GB,OK,Nintendo; Capcom; Activision; Rockstar,,,0,4,True,2026,True
ashleybrooke.com,unclassified,AS396982,US,OK,Nintendo; Sony; Ubisoft; Activision; Rockstar; Sega; Konami,ISO,,32,4,True,2026,False
asiamediadl.com,unclassified,AS13335,US,OK,Capcom,,,0,1,False,,False
askfm-ask-me-anonymous-questions.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; Activision; Rockstar; Sega; Konami; 2K Games,ISO; APK,,6,4,True,2026,True
askubuntu.com,unclassified,AS13335,US,OK,Nintendo; Square Enix; Ubisoft; Activision; Rockstar; Sega; Konami; CD Projekt,ISO,,2,4,True,2026,False
askwoody.com,unclassified,AS13335,US,OK,Capcom,,,0,1,False,,False
assengaonline.com,unclassified,AS47583,DE,OK,Nintendo; Square Enix; Ubisoft; Activision; Rockstar; Sega; Konami,ISO,,1,4,True,2026,False
asst2game.ru,unclassified,AS197695,RU,OK,Nintendo; Square Enix; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Bethesda; Bandai Namco; Sega; Konami; FromSoftware; 2K Games; Valve,,,0,4,True,2026,False
astromeridian.ru,ROM,AS210756,RU,EMPTY,,,,0,0,False,,False
athena-blood-twins.en.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,ISO; ROM; APK,,10,4,True,2026,True
athena-blood-twins.ru.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,ISO; ROM; APK,,10,4,True,2026,True
atlantis-nova.software.informer.com,unclassified,AS13335,US,OK,Capcom; Activision; Rockstar; Konami,,,0,4,True,2026,True
atopgames.com,unclassified,AS13335,US,EMPTY,,,,0,0,False,,False
au.store.square-enix-games.com,unclassified,,,OK,Square Enix; Sony; Ubisoft; Activision; Konami; Microsoft,,,6,4,True,2026,True
audionews.org,unclassified,AS13335,US,OK,Ubisoft; Activision,,,1,2,True,,True
auslogics-boostspeed.download-windows.org,unclassified,AS210644,CH,OK,Nintendo; Sony; CD Projekt,,,1,3,True,2025,False
aussiearcade.com,unclassified,AS134076,AU,EMPTY,,,,0,0,False,,False
auth.thunderstore.io,unclassified,AS13335,US,OK,Nintendo; Sony,repack,,2,2,False,2024,True
auto-reply-manager.en.uptodown.com,unclassified,,,OK,Square Enix; Capcom; Sony; Activision; Rockstar; Sega; Konami,,,6,2,False,,False
auto-reply-manager.uptodown.com,unclassified,,,OK,Square Enix; Capcom; Sony; Activision; Rockstar; Sega; Konami,,,7,2,False,,True
autodesk-maya.download-windows.org,unclassified,AS210644,CH,OK,Sony,,,1,2,True,2025,False
autodesk-revit.download-windows.org,unclassified,AS210644,CH,OK,Sony,,,1,2,True,2025,False
avakin-life.ru.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM; APK,,9,4,True,2026,True
avifind.blogspot.com,unclassified,,,OK,Nintendo; Square Enix; Sony; Ubisoft; Activision; Rockstar,,,12,2,False,,False
avinashchandra.com,unclassified,AS13335,US,OK,Nintendo; Sony; Activision; Sega,,,2,3,True,2025,False
awafim.tv,unclassified,AS13335,US,EMPTY,,,,0,0,False,,False
axis-football-2023.luadist.org,unclassified,AS13335,US,OK,Nintendo; Square Enix; Sony; EA; Ubisoft; Activision; Rockstar; Sega; Konami; 2K Games; Valve,,,2,4,True,2026,True
az.wikipedia.org,unclassified,,,OK,Nintendo; Activision; Sega; Konami; CD Projekt; Valve,,,0,4,True,2026,True
aztorrent.ru,torrent,AS49505,RU,OK,Nintendo; Activision; Rockstar; Sega; CD Projekt,PKG,,6,4,True,2026,True
ba.wikipedia.org,unclassified,,,OK,Nintendo; Activision; Sega; Konami; Valve,,,1,4,True,2026,True
babia.to,unclassified,AS13335,US,OK,Capcom,,,0,1,False,,False
backup4all-professional.soft112.com,unclassified,,,OK,Square Enix; Capcom; Activision; Konami; Valve,,,5,4,True,2026,True
baidu.com,unclassified,AS4837,CN,OK,Nintendo; Square Enix; Capcom; Ubisoft; Activision; Konami; Valve,ISO; IPA,,0,4,True,2026,False
bakareader-ex.soft112.com,unclassified,,,OK,Square Enix; Capcom; Activision; Konami; Valve,,,5,4,True,2026,True
bakencakes.com,unclassified,AS32244,US,OK,Nintendo; Sony; Ubisoft; Activision; Sega,,,1,4,True,2026,False
bandainamcoent.com,unclassified,AS14618,US,OK,Bandai Namco; FromSoftware,,,0,1,False,,False
bangumi.moe,unclassified,AS13335,US,OK,Nintendo,,,0,1,False,,False
baseball-mlb-scores-stats-plays-and-schedule-2017.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; 2K Games,ISO; APK,,4,4,True,2026,True
basketball-nba-live-scores-stats-and-plays-2017.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; 2K Games,ISO; APK,,4,4,True,2026,True
battle-camp-monster-catching.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; 2K Games; Valve,ISO; APK,,1,4,True,2026,True
battle-playground-simulator.freedown.io,unclassified,AS13335,US,OK,Capcom; EA; Activision; Rockstar; Sega; Konami,,,13,2,False,2024,True
battlefield-6.luadist.org,unclassified,AS13335,US,OK,Nintendo; Square Enix; Sony; EA; Ubisoft; Activision; Rockstar; Sega; Konami; 2K Games; Valve,,,12,4,True,2026,True
bazaar.businesstoday.in,ROM,,,OK,Nintendo; Square Enix; Capcom; Sony; EA; Ubisoft; Activision; Bethesda; Sega; Konami; Valve,ISO,,3,4,True,2026,True
bbs.3dmgame.com,unclassified,,,OK,Nintendo; Square Enix; Sony; EA; Ubisoft; Activision; Rockstar; Bethesda; Sega; Konami; CD Projekt; 2K Games; Microsoft; Valve,,,0,4,True,2026,False
be-tarask.wikipedia.org,unclassified,,,OK,Activision; Sega; Konami,,,0,4,True,2026,True
be.wikipedia.org,unclassified,,,OK,Sony; Activision; Sega; Konami; Valve,,,1,4,True,2026,True
bearvpn.com,unclassified,AS13335,US,OK,Nintendo; Square Enix; EA; Ubisoft; Activision; Rockstar; Sega; Konami; Valve,,,9,4,True,2026,True
beaut.taobao.com,unclassified,,,OK,Ubisoft; Activision; Rockstar,repack,,5,5,True,2026,True
beebom.com,unclassified,AS2635,US,OK,Nintendo; Capcom; Sony; Ubisoft; Activision; Rockstar; Bethesda; Bandai Namco; Sega; FromSoftware; 2K Games,,,3,4,True,2026,True
bestcrosswords.com,unclassified,AS14618,US,OK,Ubisoft; Rockstar; Sega; Konami,,,5,4,True,2026,False
bestdosgames.com,unclassified,AS13335,US,OK,Square Enix; Capcom; EA; Ubisoft; Activision; Rockstar; Bethesda; Sega; Konami; 2K Games,,,4,4,True,2026,True
bestgamesonpc.com,unclassified,AS13335,US,OK,Nintendo; Capcom; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami,APK,,7,4,True,2026,True
bestoldgames.net,unclassified,AS24940,DE,OK,Nintendo; Capcom; EA; Ubisoft; Rockstar; Konami,,,1,4,True,2026,True
beztorfilms.moy.su,unclassified,AS213691,RU,OK,Activision,,,0,3,True,2026,False
bfmtv.com,unclassified,AS16509,US,OK,Nintendo; Square Enix; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Konami,,,30,4,True,2026,False
bg.vpnmentor.com,unclassified,AS13335,US,OK,Nintendo; Square Enix; Capcom; Sony; EA; Activision; Rockstar; Sega; CD Projekt,ISO,,5,4,True,2026,True
bg.wikipedia.org,unclassified,,,OK,Nintendo; Ubisoft; Activision; Sega; Konami; CD Projekt; Valve,,,0,4,True,2026,True
bgm.tv,unclassified,AS63949,US,OK,Ubisoft; Activision; Rockstar; Bandai Namco,,,2,4,True,2026,False
bh.wikipedia.org,unclassified,,,OK,Nintendo; Square Enix; Activision; Sega; Konami; Valve,,,0,4,True,2026,True
big-dl.com,unclassified,,,EMPTY,,,,0,0,False,,False
bigfishgames.com,unclassified,AS54113,US,OK,Nintendo; Square Enix; Activision; Rockstar; Sega; Konami,ISO,,0,2,False,,False
bignox.com,unclassified,AS45102,US,OK,Nintendo; EA; Activision; Rockstar; Sega; 2K Games,,,6,4,True,2026,False
bilibili.tv,unclassified,,,OK,,,,0,3,True,2026,False
